_id,Name,Phone,AddressLine1,AddressLine2
3019263300,VETERINARY REFERRAL ASSOCITES,3019263300,500 PERRY PKWY,"GAITHERSBURG, MD 20877"
2403613820,CHESAPEAK VET CARDIOLOGY ASSOC,2403613820,500 PERRY PKWY,"GAITHERSBURG, MD 20877"
2409126144,NEIGHBORHOOD VET ASSOC.,2409126144,22750 NEW CUT RD STE D-3,"CLARKSBURG, MD 20871"
3019630275,MUDDY BRANCH VETEINARY CENTER,3019630275,333 MUDDY BRANCH RD,"GAITHERSBURG, MD 20878"
3014444701,BANFIELD PET HOSPITAL-TRAVILAH SQUARE,3014444701,10066 DARNESTOWN RD,"ROCKVILLE, MD 20850"
3016316900,KINGSBROOK-ANIMAL HOSPITAL,3016316900,5322 NEW DESIGN RD,"FREDERICK, MD 21703"
7039381771,NOVA HOME VETERINARY SVC,7039381771,337 LEWIS ST NW,"VIENNA, VA 22180"
7036912873,PET LOVERS ANIMAL HOSPITAL,7036912873,10696 FAIRFAX BLVD,"FAIRFAX, VA 22030"
3345597425,MILITARY MOBILE VET,3345597425,5713 MILL RUN PL,"FREDERICK, MD"
7032738183,COMMONWEALTH ANIMAL HOSPITAL,7032738183,10860 MAIN ST,"FAIRFAX, VA 22030"
7035524004,VIENNA ANIMAL HOSPITAL,7035524004,531 MAPLE AVE W,"VIENNA, VA 22180"
7039382121,VIENNA ANIMAL HOSPITAL,7039382121,531 MAPLE AVE WEST,"VIENNA, VA 22180"
7032425760,DULLES CARE GROUP,7032425760,416 MAPLE AVE W,"VIENNA, VA 22180"
3019838400,FALLS ROAD VETERINARY HOSPITAL,3019838400,10229 FALLS RD,"POTOMAC, MD 20854"
7032815900,ANIMAL DENTAL CLINIC,7032815900,410 MAPLE AVE W # 1,"VIENNA, VA 22180"
7039382563,VETERINARY HOLISTIC AND REHABILITATION CENTER,7039382563,360 MAPLE AVE W,"VIENNA, VA 22180"
7179910029,KATIE FITZGERALD DVM LLC,7179910029,"MARSHALL, VA 20115",7179910029
5407291525,MOBILE VETERINARIAN,5407291525,"MARSHALL, VA 20115",5407291525
3012994142,POTOMAC ANIMAL HOSPITAL,3012994142,10020 RIVER RD,"POTOMAC, MD 20854"
3219605955,CHRISTINE SHIBLY,3219605955,"FAIRFAX, VA 22030",3219605955
3019482828,GAITHERSBURG ANIMAL HOSPITAL,3019482828,280 N FREDERICK AVE,"GAITHERSBURG, MD 20877"
7038705489,LAP OF LOVE,7038705489,3136 SINGLETON CIR,"FAIRFAX, VA 22030"
3014023188,MOBILE VET,3014023188,10266 WILD APPLE CIR,"MONTGOMERY VILLAGE, MD 20886"
7039382800,OAKTON VIENNA VETERINARY HOSPITAL,7039382800,320 MAPLE AVE E,"VIENNA, VA 22180"
5715362739,BANFIELD HOSPITAL-VIENNA,5715362739,414 MAPLE AVE EAST,"VIENNA, VA 22180"
7033610710,MEDVET NORTHERN VIRGINIA,7033610710,8614 CENTERVILLE RD,"MANASSAS, VA 20111"
7033618287,MEDVET NORTHERN VIRGINIA,7033618287,8614 CENTREVILLE RD,"MANASSAS, VA 20110"
7033308809,VETERINARY INTERNAL MEDICINE PRACTICE,7033308809,8614 CENTREVILLE RD STE B,"MANASSAS, VA 20110"
7032426000,VETERINARY SURGICAL CENTER,7032426000,140 PARK ST SE,"VIENNA, VA 22180"
7032814540,HOPE ADVANCED VETERINARY CENTER,7032814540,140 PARK ST SE STE 100,"VIENNA, VA 22180"
7032817717,CVCA CARDIAC CARE FOR PETS - VIENNA,7032817717,140 PARK ST SE,"VIENNA, VA 22180"
7032812277,THE HOPE CENTER,7032812277,140 PARK ST SE,"VIENNA, VA 22180"
7032815121,HOPE ADVANCED VETERINARY CENTER,7032815121,140 PARK ST,"VIENNA, VA 22180"
7038937030,"TYSON'S CORNER-ANIMAL HOSPITAL",7038937030,8496 TYCO RD # E,"VIENNA, VA 22182"
3018316930,GREEN VALLEY ANIMAL HOSPITAL,3018316930,2910 PRICES DISTILLERY RD,"IJAMSVILLE, MD 21754"
3016315222,BANFIELD - FREDERICK,3016315222,5401 URBANA PIKE,"FREDERICK, MD 21704"
3013302200,MONTGOMERYVILLAGE ANIMAL HOSP,3013302200,19222 MONTGOMERY VILLAGE AVE,"GAITHERSBURG, MD 20886"
3012160066,"NEGOLA'S ARK",3012160066,9401 FIELDS RD,"GAITHERSBURG, MD 20878"
8054414737,MCKILLOP POULTRY MEDICINE LLC,8054414737,5778 INDIAN CEDAR CT,"FREDERICK, MD 21703"
2703001431,MOBILE VET,2703001431,18802 NATHANS PL,"MONTGOMERY, MD 20886"
7035910222,FAIRFAX VETERIANRY HOSPITAL,7035910222,10396 WILLARD WAY,"FAIRFAX, VA 22030"
7034755330,HOMEWARD BOUND MOBILE VETERINARY SERVICES,7034755330,PO BOX 855,"FAIRFAX, VA 22038"
7033615223,PRINCE WILLIAM ANIMAL HOSPITAL,7033615223,10227 NOKESVILLE RD,"MANASSAS, VA 20110"
3016948015,FREDERICK VETERINARY CENTER,3016948015,7421 GROVE RD,"FREDERICK, MD 21704"
7036747886,MOBILE VET,7036747886,"VIENNA, VA 22180",7036747886
7032732110,TOWN & COUNTRY ANIMAL HOSPITAL,7032732110,9836 FAIRFAX BLVD,"FAIRFAX, VA 22030"
7036382567,WOLF TRAP ANIMAL RESCUE,7036382567,1802 FAWNCREST CT,"VIENNA, VA 22182"
9187527873,WOLFTRAP ANIMAL RESCUE,9187527873,1802 FAWNCREST CT,"VIENNA, VA 22182"
7033614196,MORGANNA ANIMAL CLINIC,7033614196,9050 LIBERIA AVE,"MANASSAS, VA 20110"
7033615050,MORGANNA ANIMAL CLINIC,7033615050,9050 LIBERIA AVE,"MANASSAS, VA 20110"
7032735454,CAT HOSPITAL OF FAIRFAX INC,7032735454,3915 OLD LEE HWY # 21B,"FAIRFAX, VA 22030"
3017622070,LIBERTY FALLS VETERINARY CLINIC,3017622070,8924 LIBERTY LN,"POTOMAC, MD 20854"
3019473333,VERINARY BEHAVIOR CLINIC,3019473333,9039 GAITHER RD,"GAITHERSBURG, MD 20877"
3019630400,GROVE CENTER VETERINARY HOSP,3019630400,9033 GAITHER RD,"GAITHERSBURG, MD 20877"
3019779169,ANIMAL ALLERGY & DERMATOLOGY,3019779169,9039 GAITHER RD,"GAITHERSBURG, MD 20877"
3019906373,ANIMAL EYE CARE CLINIC,3019906373,9043 GAITHER RD,"GAITHERSBURG, MD 20877"
5717196635,OLD TOWNE VET CLINIC,5717196635,921 CENTER ST,"MANASSAS, VA 20110"
7033239020,PARKWAY VETERINARY CLINIC,7033239020,5743 BURKE CENTRE PKWY,"BURKE, VA 22015"
5403476611,VILLAGE VETERINARY CLINIC,5403476611,278A BROADVIEW AVE,"WARRENTON, VA 20186"
7035601881,MERRIFIELD ANIMAL HOSPITAL,7035601881,8429 LEE HWY,"FAIRFAX, VA 22031"
7036353996,MERRIFIELD ANIMAL HOSPITAL,7036353996,8429 LEE HWY,"FAIRFAX, VA 22031"
7032504100,COMPANION ANIMAL CLINIC,7032504100,10998 CLARA BARTON DR,"FAIRFAX STATION, VA 22039"
3016622380,ANIMAL CLINIC,3016622380,6006 LINGANORE ROAD,"FREDERICK, MD 21701"
7034255029,MOBILE VET,7034255029,"FAIRFAX, VA 22032",7034255029
6145066332,DR.JULIE BRENT DVM,6145066332,255 NORTH WASHINGTON ST,"ROCKVILLE, MD 20850"
3016001546,FREDERICK COUNTY ANIMAL CLINIC,3016001546,1832 ROSEMONT AVE,"FREDERICK, MD 21702"
3012996900,SEVEN LOCKS ANIMAL HOSPITAL,3012996900,7817 TUCKERMAN LN,"POTOMAC, MD 20854"
5403499663,SINGING STONES WELLNESS CENTRE,5403499663,147 ALEXANDRIA PIKE SUITE 203,"WARRENTON, VA 20186"
7032060197,SINGING STONES ANIMAL WELLNESS CTR,7032060197,147 ALEXANDRIA PIKE STE 203,"WARRENTON, VA 20186"
7037529115,VCA SOUTHPAWS VETERINARY SPECIALISTS & EMERG CENTER,7037529115,8500 ARLINGTON BLVD,"FAIRFAX, VA 22031"
7037529100,VCA SOUTHPAWS VETERINARY SPECIALISTS,7037529100,8500 ARLINGTON BLVD,"FAIRFAX, VA 22031"
9082168260,VCA SOUTHPAWS ANIMAL HOSPITAL,9082168260,8500 ARLINGTON BLVD,"FAIRFAX, VA 22031"
5713483888,CVCA - FAIRFAX,5713483888,8500 ARLINGTON BLVD,"FAIRFAX, VA 22031"
3018026857,SEAN ALTEKRUSE DVM,3018026857,7918 QUARRY RIDGE WAY RD,"BETHESDA, MD 20817"
3012536808,WOODFIELD VETERINARY CLINIC,3012536808,25017 WOODFIELD RD,"DAMASCUS, MD 20872"
3016194714,FORT DETRICK,3016194714,810 SCHREIDER ST #1,"FREDERICK, MD 21702"
7278326906,EZ VET VETERINARY CLINIC,7278326906,7502 LEESBURG PIKE,"FALLS CHURCH, VA 22043"
3014687028,ANIMAL SKIN DISEASE CLINIC,3014687028,7410 LINDBERGH DR,"GAITHERSBURG, MD 20879"
5713383510,MOBILE VET,5713383510,1104 WIMBLEDON DR,"MCLEAN, VA 22101"
5403470807,OLD WATERLOO EQUINE CLINIC,5403470807,PO BOX 1107,"WARRENTON, VA 20188"
5403474779,HOUSECALL,5403474779,47V GARRETT ST STE 301,"WARRENTON, VA 20186"
2407735900,MONTGOMERY COUNTY ANIMAL SERVICES AND ADOPTION CENTER - MCASAC,2407735900,7315 MUNCASTER MILL RD,"DERWOOD, MD 20855"
5406653030,KINGDOM-ANIMAL HOSPITAL,5406653030,PO BOX 147 (125 HOPEWILL LANE),"CLEAR BROOK, VA 22624"
5404280025,ANIMAL MEDICAL CENTER OF WARRENTON,5404280025,79 GARRETT STREET,"WARRENTON, VA 20186"
5403470300,FOXCHASE VETERINARY CLINIC,5403470300,79 GARRETT ST,"WARRENTON, VA 20186"
7035943216,NOKESVILLE VETERINARY CLINIC,7035943216,12831 FITZWATER DR,"NOKESVILLE, VA 20181"
2404638675,CHARISSE CLEARE DVM,2404638675,114 W 14TH ST,"FREDERICK, MD 21701"
7034257387,POTOMAC VALLEY VETERINARY HOSPITAL,7034257387,9553 BRADDOCK RD,"FAIRFAX, VA 22032"
7033565000,MCLEAN ANIMAL HOSPITAL INC,7033565000,1330 OLD CHAIN BRIDGE RD,"MC LEAN, VA 22101"
7039428800,CARING HANDS ANIMAL HOSPITAL-MERRIFIELD,7039428800,8100B ARLINGTON BLVD,"FALLS CHURCH, VA 22042"
7039827400,VALUE VET,7039827400,1364 CHAIN BRIDGE RD,"MCLEAN, VA 22101"
3012292400,ALPINE VETERINARY CLINIC,3012292400,7732 MACARTHUR BLVD,"CABIN JOHN, MD 20818"
2402058300,CARING HANDS ANIMAL HOSPITAL,2402058300,825 ROCKVILLE PIKE STE H,"ROCKVILLE, MD 20852"
5403497200,PIEDMONT-PET VETERINARY CARE,5403497200,122 W SHIRLEY AVE,"WARRENTON, VA 20186"
3013655448,BRADLEY HILLS ANIMAL HOSPITAL,3013655448,7210 BRADLEY BLVD,"BETHESDA, MD 20817"
7033565582,OLD-DOMINION ANIMAL HOSPITAL,7033565582,6719 LOWELL AVE,"MC LEAN, VA 22101"
4104650639,HOWARD COUNTY ANIMAL HOSPITAL,4104650639,8459 BALTIMORE NATL PIKE # 10,"ELLICOTT CITY, MD 21043"
3016622322,OPOSSUM PIKE VETERINARY CLINIC,3016622322,1550 OPOSSUMTOWN PIKE,"FREDERICK, MD 21702"
3013409292,VCA NORTH ROCKVILLE ANIMAL HOSPITAL,3013409292,1390 E GUDE DR,"ROCKVILLE, MD 20850"
3018389506,PETVACX ANIMAL HOSPITAL AND MOBILE VET SERVICES,3018389506,14636 ROTHGEB DR,"ROCKVILLE, MD 20850"
2402712002,THE PET NEWS,2402712002,"BETHESDA, MD 20817",2402712002
3016544604,PRIVATE VETERINARIAN,3016544604,"BETHESDA, MD 20817",3016544604
5406609200,OLIVER MOBILE VETERINARY CLINC,5406609200,125 RED BARN LANE,"LINDEN, VA"
3012536144,FOUR COUNTY ANIMAL HOSPITAL,3012536144,26528 RIDGE RD # A,"DAMASCUS, MD 20872"
3016397324,SUGARLOAF SURGICAL REFERRAL,3016397324,5439 MUSSETTER RD,"FREDERICK, MD 21754"
3016373228,HOPE ADVANCED VETERINARY CENTER ROCKVILLE,3016373228,1 TAFT CT,"ROCKVILLE, MD 20850"
3019845791,CVCA,3019845791,1 TAFT CT,"ROCKVILLE, MD 20850"
3013238537,BANFIELD PET HOSPITAL-ROCKVILLE,3013238537,5154 NICHOLSON LN,"KENSINGTON, MD 20895"
3019846034,BANFIELD - ROCKVILLE,3019846034,5154 NICHOLSON LN,"KENSINGTON, MD 20895"
3018650022,LINGANORE VETERINARY CLINIC,3018650022,11717 OLD NATIONAL PIKE STE 12,"NEW MARKET, MD 21774"
7035324043,SUBURBAN ANIMAL HOSPITAL,7035324043,6879 LEE HWY,"ARLINGTON, VA 22213"
3016395563,PENMAR EQUINE VETERINARY PRACTICE,3016395563,PO BOX 48,"MYERSVILLE, MD 21773"
5407886052,COMMUNITY CRITTER CARE,5407886052,3409 CATLETT RD STE 6,"CATLETT, VA 20119"
7034556222,BURKE VETERINARY CLINIC,7034556222,6401 SHIPLETT BLVD,"BURKE, VA 22015"
9794925585,NATIONAL INSTITUTES OF HEALTH,9794925585,37 CONVENT DR,"BETHESDA, MD 20892"
3014024500,MOBILE VET,3014024500,11000 ASCOTT VIEW LANE,"SILVER SPRING, MD 20901"
2404774708,LAYTONSVILLE VETERINARY PRACTICE,2404774708,5910 SUNDOWN RD,"LAYTONSVILLE, MD 20882"
3019480158,LAYTONSVILLE VETERINARY PRACTICE,3019480158,5910 SUNDOWN RD,"LAYTONSVILLE, MD 20882"
5407889000,FAUQUIER CNTY SPCA,5407889000,"CASANOVA, VA 20139",5407889000
7039413100,VCA ANNANDALE ANIMAL HOSPITAL,7039413100,7405 LITTLE RIVER TPKE,"ANNANDALE, VA 22003"
5406622340,PROFESSIONAL VETERINARY SVC,5406622340,227 SUNNYSIDE PLAZA CIR,"WINCHESTER, VA 22603"
3014934808,WI ANIMAL CLINIC,3014934808,9500 WISCONSIN AVE,"BETHESDA, MD 20814"
2188410100,SARA HEGGE DVM,2188410100,11611 ASHLEY DR,"ROCKVILLE, MD 20852"
5407886094,CATLETT ANIMAL HOSPITAL,5407886094,3226 OLD CATLETT RD,"CATLETT, VA 20119"
7039415300,SUNSHINE ANIMAL HOSPITAL,7039415300,7323 LITTLE RIVER TPKE,"ANNANDALE, VA 22003"
7037912094,FAIRHILL VETERINARY SVC,7037912094,12021 FAIR HILL LN,"MANASSAS, VA 20112"
5402729467,FIRESTAR VETERINARY SERVICE,5402729467,PO BOX 305,"CATLETT, VA 20119"
5409055280,MOBILE VET,5409055280,PO BOX 250,"CATLETT, VA 20119"
5407884044,WARRENTON HORSE WORKS,5407884044,PO BOX 250,"CATLETT, VA 20119"
3042672909,BIG SPRING ANIMAL HOSPITAL,3042672909,2279 WINCHESTER AVE,"MARTINSBURG, WV 25405"
7036624494,VETERINARY HOLISTIC CENTER,7036624494,7950 WOODRUFF CT #1,"SPRINGFIELD, VA 22151"
5406353299,WARREN COUNTY VETERINARY CLINIC - NORTH,5406353299,8506 WINCHESTER RD,"FRONT ROYAL, VA 22630"
5408681001,ANIMAL MEDICAL CTR-FREDERICK,5408681001,681 AYLOR RD,"STEPHENS CITY, VA 22655"
7039634524,GEORGE SIEMERING DVM,7039634524,6654 VAN WINKLE DR,"FALLS CHURCH, VA 22044"
5406780202,APPLE VALLEY ANIMAL HOSPITAL,5406780202,1207 CEDAR CREEK GRADE,"WINCHESTER, VA 22602"
3016528818,BENSON ANIMAL HOSPITAL,3016528818,4981 CORDELL AVE,"BETHESDA, MD 20814"
5406674290,LINDEN HEIGHTS ANIMAL HOSPITAL,5406674290,274 LINDEN DR,"WINCHESTER, VA 22601"
3012932704,BORING VETERINARY CLINIC,3012932704,3609 BITTLE RD,"MYERSVILLE, MD 21773"
7034403637,JUST CATS NATURALLY,7034403637,9917 S PARK CIR,"FAIRFAX STATION, VA 22039"
7034519504,HOME VETERINARY CARE,7034519504,5905 KINGSFORD RD # E,"SPRINGFIELD, VA 22152"
7035341156,SEVEN CORNERS ANIMAL HOSPITAL,7035341156,6300 ARLINGTON BLVD,"FALLS CHURCH, VA 22044"
7032568414,COLUMBIA PIKE ANIMAL HOSPITAL,7032568414,4205 EVERGREEN LN,"ANNANDALE, VA 22003"
3016562882,BALANCE VETERINARY CENTER,3016562882,4 WEST MIDDLE LN,"ROCKVILLE, MD 20850"
3019291600,FLOWER VALLEY VETERINARY CLINIC,3019291600,4201 NORBECK RD,"ROCKVILLE, MD 20853"
3019510300,HAMPDEN LANE VETERINARY OFFICE,3019510300,4921 HAMPDEN LN,"BETHESDA, MD 20814"
5408692100,STEPHENS CITY ANIMAL-HOSPITAL,5408692100,101 HIGHLANDER RD,"STEPHENS CITY, VA 22655"
2406048067,CAROLE FOSTER DVM,2406048067,11217 DEWEY COURT,"KENSINGTON, MD 20895"
9162036446,VET,9162036446,PO BOX 341904,"BETHESDA, MD 20827"
3018288846,ROCK CREEK HOME VETERINARY CARE,3018288846,PO BOX 31136,"BETHESDA, MD 20824"
3016543000,KENWOOD ANIMAL HOSPITAL,3016543000,5439 BUTLER RD,"BETHESDA, MD 20816"
7035698181,BURKEFOREST VETERINARY CLINIC,7035698181,6214 ROLLING RD,"SPRINGFIELD, VA 22152"
5635087036,ELLEN HART DVM,5635087036,"ARLINGTON, VA 22207",5635087036
2405939016,AT HOME VETERINARY CARE /HOUSE CALLS,2405939016,4910 DORSET AVE,"CHEVYCHASE, MD 20815"
5403471006,FALLING MOON EQUINE SVC,5403471006,9113 LEES RIDGE RD,"WARRENTON, VA 20186"
3018984009,FREDERICK CAT VET,3018984009,9539 LIBERTY ROAD,"FREDERICK, MD 21701"
3016031223,ANIMAL PLACE VETERINARY HOSP,3016031223,13818 GEORGIA AVE,"ASPEN HILL, MD 20906"
3015731687,PROMISE ANIMAL LEAGUE,3015731687,7728 OLD NATIONAL PIKE,"BOONSBORO, MD 21713"
3014659473,PROMISE ANIMAL LEAGUE,3014659473,7728 OLD NATINAL PIKE,"BOONSBORO, MD 21713"
2025603464,MOBILE VET,2025603464,"SPRINGFIELD, VA 22152",2025603464
2404970027,BANFIELD - BETHESDA,2404970027,6800 WISCONSIN AVE,"BETHESDA, MD 20815"
5408691616,NEWTOWN VETERINARY CLINIC,5408691616,PO BOX 366,"STEPHENS CITY, VA 22655"
4046657430,DR.ROBYN ENGEL DVM,4046657430,"KENSINGTON, MD 20895",4046657430
3015026916,DEMASCUS EQUINE ASSOCIATES,3015026916,1941 LONG CORNER RD,"MOUNT AIRY, MD 21771"
3018294977,DAMASCUS EQUINE ASSOCIATES,3018294977,1941 LONG CORNER RD,"MOUNT AIRY, MD 21771"
3018292170,RDUEE PETER F DVM,3018292170,1941 LONG CORNER RD,"MT AIRY, MD 21771"
8083394411,WILLIAM S. FLOURNOY DVM,8083394411,"MANASSAS, VA 20112",8083394411
3013193311,WALTER REED RESEARCH,3013193311,"MANASSAS, VA 20112",3013193311
5056106586,MARSOC MPC VET,5056106586,11112 WOODSON AVE,"KENSINGTON, MD 20895"
3042632112,SHENANDOAH VETERINARY HOSPITAL,3042632112,PO BOX 466,"MARTINSBURG, WV 25402"
7032375610,BANFIELD - FALLS CHURCH,7032375610,6100 ARLINGTON BLVD,"FALLS CHURCH, VA 22044"
7035893525,MOBILE SERVICE,7035893525,6100 ARLINGTON BLVD,"FALLSCHURCH, VA 22044"
3019335010,KENSINGTON VETERINARY HOSPITAL,3019335010,3511 UNIVERSITY BLVD W,"KENSINGTON, MD 20895"
2023915224,SUZAN MURRAY,2023915224,4305 BRADLEY LANE,"CHEVY CHASE, MD 20815"
5406350053,SMITHSONIAN CONSERVATION BIOLOGY,5406350053,1500 REMOUNT RD,"FRONT ROYAL, VA 22630"
3016078000,WILLIAM ENGEL DVM,3016078000,18380 NEW CUT RD,"MT AIRY, MD 21771"
3016566655,CHEVY CHASE VETERINARY CLINIC,3016566655,8815 CONNECTICUT AVE,"CHEVY CHASE, MD 20815"
7032563172,BANFIELD - ANNANDALE,7032563172,6960 T BRADDOCK RD,"ANNANDALE, VA 22003"
5855193860,BURDICK EQUINE VETERINARY SERV,5855193860,13296 CRESTHILL RD,"FLINT HILL, VA 22627"
5406751506,EQUINE VETERINARIAN REFLIE SERVICE,5406751506,13296 CREST HILL ROAD,"FLINT HILL, VA 22627"
3019336033,FOX HALL VETERINARY CLINIC,3019336033,13200 GEORGIA AVE,"SILVER SPRING, MD 20906"
2023631316,PALISADES VETERINARY CLINIC,2023631316,5138 MACARTHUR BLVD NW,"WASHINGTON, DC 20016"
2404610488,HOME CARE FOR ANIMALS,2404610488,2 WISCONSIN CIRCLE STE 700,"CHEVY CHASE, MD 20815"
7037854313,MOBILE VET,7037854313,7424 HIGHLAND AVE,"SPRINGFIELD, VA 22150"
5405327623,GREENSPRING AT HOME PET VET,5405327623,461 GREEN SPRING RD.,"WINCHESTER, VA 22603"
2166781991,MOBILE VET,2166781991,1417 N BUCHANAN ST,"ARLINGTON, VA 22205"
3042794751,CLEVELAND CLINIC MOBILE VETERINARY SERVICES,3042794751,"MARTINSBURG, WV 25405",3042794751
7037912083,INDEPENDENT HILL VETERINARY,7037912083,13444 DUMFRIES RD,"MANASSAS, VA 20112"
7039412852,VCA BARCROFT CAT HOSPITAL,7039412852,6357 COLUMBIA PIKE,"FALLS CHURCH, VA 22041"
7035282776,BALLSTON ANIMAL HOSPITAL,7035282776,5232 WILSON BLVD,"ARLINGTON, VA 22205"
7035283613,BALLSTON ANIMAL HOSPITAL,7035283613,5232 WILSON BLVD,"ARLINGTON, VA 22205"
7035952366,BALLSTON ANIMAL HOSPITAL,7035952366,5232 WILSON BLVD,"ARLINGTON, VA 22205"
3019491520,WHEATON ANIMAL HOSPITAL,3019491520,2929 UNIVERSITY BLVD W,"KENSINGTON, MD 20895"
3013834033,ERICA ELLIS,3013834033,"SILVER SPRING, MD 20906",3013834033
3015704160,BANFIELD - OLNEY,3015704160,18163 VILLAGE CENTER DR,"OLNEY, MD 20832"
7035289001,CHERRYDALE VETERINARY CLINIC,7035289001,4038 LEE HWY,"ARLINGTON, VA 22207"
7035257115,NORTHSIDE VETERINARY CLINIC,7035257115,4003 LEE HWY,"ARLINGTON, VA 22207"
3018985040,HERITAGE ANIMAL HOSPITAL,3018985040,10 W CRUM RD,"WALKERSVILLE, MD 21793"
2023370120,VCA MACARTHUR ANIMAL HOSPITAL,2023370120,4832 MACARTHUR BLVD NW,"WASHINGTON, DC 20007"
2023637300,FRIENDSHIP HOSPITAL FOR ANIMALS,2023637300,4105 BRANDYWINE ST NW,"WASHINGTON, DC 20016"
5406367387,ROYAL OAK-ANIMAL CLINIC,5406367387,25 W JACKSON ST,"FRONT ROYAL, VA 22630"
4064331413,HIGH PLAINES VETERINARY CLINIC,4064331413,1050 10TH AVE SE,"SIDNEY, MT 59270"
3019242416,NORBECK ANIMAL CLINIC,3019242416,2645 NORBECK RD,"SILVER SPRING, MD 20906"
3019243616,NORBECK ANIMAL CLINIC INC,3019243616,2645 NORBECK RD,"SILVER SPRINGS, MD 20906"
5404281000,CLEVENGERS CORNER V/C,5404281000,18157 LEE HWY,"AMISSVILLE, VA 20106"
3017747111,TOWN & COUNTRY ANIMAL CLINIC,3017747111,2715 OLNEY SANDY SPRING RD,"OLNEY, MD 20832"
3015870052,A CAT PRACTICE,3015870052,2816 LINDEN LN,"SILVER SPRING, MD 20910"
3018987276,ANIMAL CARE CLINIC,3018987276,148 WALKERS VILLAGE WAY,"WALKERSVILLE, MD 21793"
3016744123,SOLACE VETERINARY SERVICES,3016744123,11006 VEIRS MILL RD # 257,"SILVER SPRING, MD 20902"
8582316052,MOBILE VET,8582316052,4201 WILSON BLVD,DC 22230
3015987300,LAYHILL ANIMAL HOSPITAL,3015987300,14332 LAYHILL RD,"SILVER SPRING, MD 20906"
3018294099,MT AIRY VETERINARY ASSOC,3018294099,6 E RIDGEVILLE BLVD # C,"MT AIRY, MD 21771"
3016374248,BUSH VETERINARY NEUROLOGY SERVICE,3016374248,1 TAFT COURT,"ROCKVILLE, MD 20850"
7038202557,FAIRFAX ANIMAL HOSPITAL,7038202557,5818 SEMINARY RD STE D,"FALLS CHURCH, VA 22041"
3019492511,KINDNESS ANIMAL HOSPITAL,3019492511,2130 UNIVERSITY BLVD W,"WHEATON, MD 20902"
2022770303,DONDI DAHLGAARD,2022770303,2151 DUNMOORE LN NW,"WASHINGTON, DC 20007"
5152010166,MOBILE VET,5152010166,606 STEPHEN SITTER RD,"SILVER SPRING, MD 20910"
3018294800,MT AIRY ANIMAL HOSPITAL,3018294800,1308 S MAIN STREET,"MT AIRY, MD 21771"
2405754161,VET TREK LLC,2405754161,10809 LIBERTY RD,"FREDRICK, MD 21701"
7038664100,COMPANION ANIMAL HOSPITAL,7038664100,7297 COMMERCE ST,"SPRINGFIELD, VA 22150"
3042677468,MARTINSBURG ANIMAL HOSPITAL,3042677468,519 WARM SPRINGS AVE,"MARTINSBURG, WV 25404"
8052767200,FORT BELVOIR VETERINARY CENTER,8052767200,12 PARKVISTA COURT,"SILVER SPRINGS, MD 20906"
7036906600,CROSSPOINTE ANIMAL HOSPITAL,7036906600,8975 VILLAGE SHOPS DR,"FAIRFAX STA, VA 22039"
7034513635,SOUTHPAWS,7034513635,6136 BRANDON AVE,"SPRINGFIELD, VA 22150"
7035690300,SOUTH PAWS VETERINARY CTR,7035690300,6136 BRANDON AVE,"SPRINGFIELD, VA 22150"
7035251955,NOVA CAT CLINIC,7035251955,923 N KENMORE ST,"ARLINGTON, VA 22201"
2022083894,PERS R FAMILY ANIMAL HOSPITAL,2022083894,4565 DAISY REID AVE #104,"WOODBRIDGE, VA 22192"
5712851855,PETS R FAMILY ANIMAL HOSPITAL,5712851855,4565 DAISY REID AVE SUITE 104,"WOODBRIDGE, VA 22192"
3018454124,DR. DAN RAGLAND,3018454124,9910 GREENBRIER LANE,"WALKERSVILLE, MD 21793"
4107071243,HOME VETERINARY SERVICE,4107071243,3120 MANOR LN,"ELLICOTT CITY, MD 21042"
7034516199,VETERINARY VISION,7034516199,6733 COMMERCE ST,"SPRINGFIELD, VA 22150"
3014481382,FAMILY PET VETERINARIAN PRACTICE,3014481382,8313 GRUBB RD,"SILVER SPRNG, MD 20910"
7034511995,SPRINGFIELD ANIMAL HOSPITAL,7034511995,6580 BACKLICK RD,"SPRINGFIELD, VA 22150"
7039979776,CLARENDON ANIMAL CARE,7039979776,3000 10TH ST N,"ARLINGTON, VA 22201"
3017749698,BROOKEVILLE ANIMAL HOSPITAL,3017749698,22201 GEORGIA AVE,"BROOKEVILLE, MD 20833"
5717770100,CARING HANDS ANIMAL HOSPITAL-CLARENDON,5717770100,2601A WILSON BLVD,"ARLINGTON, VA 22201"
7034515400,COLONIAL ANIMAL HOSPITAL,7034515400,6320 SPRINGFIELD PLZ,"SPRINGFIELD, VA 22150"
3042637581,ALL CREATURES VETERINARY,3042637581,2070 NOLLVILLE RD,"MARTINSBURG, WV 25401"
7034514868,CVCA SPRINGFIELD,7034514868,6651 F DACKLICK RD,"SPRINGFIELD, VA 22150"
7034516150,SPRINGFIELD INTERNAL MEDICINE,7034516150,6651 BACKLICK RD # F,"SPRINGFIELD, VA 22150"
7034513709,BUSH VETERINARY NEUROLOGY SERVICE,7034513709,6651 BACKLICK RD,"SPRINGFIELD, VA 22150"
7034409206,DERMATOLOGY & ALLERGY SVC,7034409206,6651 BACKLICK RD # F,"SPRINGFIELD, VA 22150"
